t,x,y,z,vx,vy,vz,speed,roll,pitch,yaw,soc,thrust,state
0.0025,-30,0,0,0,0,0,0,5.0133e-07,-7.4165e-07,-1.0808e-07,100,173.97,ARMED
0.005,-30,-1.3954e-13,0,-7.0189e-11,-4.7445e-11,0,8.472e-11,-9.1482e-06,2.3901e-05,-9.2866e-06,100,306.21,ARMED
0.0075,-30,3.0461e-12,0,2.8755e-09,1.0831e-09,0,3.0727e-09,3.3511e-06,3.4618e-05,-4.2683e-05,100,397.34,ARMED
0.01,-30,4.2128e-12,0,7.8568e-09,3.9668e-10,0,7.8668e-09,-1.6495e-05,4.8081e-05,-7.3507e-05,100,505.88,ARMED
0.0125,-30,1.3567e-11,0,1.4966e-08,3.1806e-09,0,1.5301e-08,-4.5301e-05,5.1977e-05,-7.2647e-05,100,557.73,ARMED
0.015,-30,4.8934e-11,0,2.3416e-08,1.2025e-08,0,2.6323e-08,-5.2638e-05,8.4525e-05,-6.4104e-05,99.999,665.73,ARMED
0.0175,-30,1.1357e-10,0,3.8779e-08,2.1976e-08,0,4.4573e-08,-1.1446e-05,9.9444e-05,-7.6549e-05,99.999,722.53,ARMED
0.02,-30,1.7667e-10,0,5.7063e-08,2.1453e-08,0,6.0963e-08,1.8586e-05,0.00010958,-0.00012095,99.999,784.16,ARMED
0.0225,-30,2.1643e-10,0,7.6313e-08,1.3518e-08,0,7.7501e-08,1.018e-05,0.00012416,-0.00014876,99.999,821.11,ARMED
0.025,-30,2.4153e-10,0,1.009e-07,8.5365e-09,0,1.0126e-07,1.7218e-05,0.00013209,-0.00016909,99.998,938.91,ARMED
0.0275,-30,2.4653e-10,0,1.2838e-07,1.7003e-09,0,1.2839e-07,7.9908e-06,0.00013909,-0.00018173,99.998,1044,ARMED
0.03,-30,2.4265e-10,0,1.5729e-07,-1.3219e-09,0,1.5729e-07,1.8544e-05,0.00015567,-0.00017973,99.997,1120.4,ARMED
0.0325,-30,2.1947e-10,1.1326e-07,2.2402e-07,-9.2718e-09,4.5305e-05,4.5306e-05,1.3411e-05,0.00018612,-0.0001862,99.997,1179,ARMED
0.035,-30,1.8121e-10,3.3289e-06,3.0769e-07,-1.5301e-08,0.0012863,0.0012863,6.5932e-05,0.00023994,-0.00018635,99.997,1236.4,ARMED
0.0375,-30,6.6783e-11,1.1452e-05,4.1858e-07,-4.5772e-08,0.0032494,0.0032494,0.00017907,0.00029212,-0.00020039,99.996,1271,ARMED
0.04,-30,-2.6642e-10,2.8283e-05,5.6134e-07,-1.3328e-07,0.0067323,0.0067323,0.00033853,0.00037373,-0.00023316,99.995,1344,ARMED
0.0425,-30,-1.014e-09,5.3948e-05,7.443e-07,-2.9901e-07,0.010266,0.010266,0.00054846,0.00047268,-0.00025413,99.995,1346.4,ARMED
0.045,-30,-2.4659e-09,9.1905e-05,9.8712e-07,-5.8077e-07,0.015183,0.015183,0.00083795,0.00059621,-0.00025631,99.994,1412.8,ARMED
0.0475,-30,-4.9955e-09,0.00014226,1.2938e-06,-1.0119e-06,0.020143,0.020143,0.0011582,0.00074986,-0.00026889,99.994,1414.9,ARMED
0.05,-30,-9.0409e-09,0.00020631,1.6864e-06,-1.6181e-06,0.025618,0.025618,0.0015236,0.00093704,-0.00027003,99.993,1439.6,ARMED
0.0525,-30,-1.5168e-08,0.00028733,2.1984e-06,-2.4507e-06,0.032411,0.032411,0.0019881,0.0011234,-0.00025759,99.992,1502.8,ARMED
0.055,-30,-2.415e-08,0.00038936,2.8438e-06,-3.5928e-06,0.040809,0.040809,0.0025533,0.0013038,-0.00023107,99.992,1579.9,ARMED
0.0575,-30,-3.681e-08,0.00051263,3.5951e-06,-5.0641e-06,0.049308,0.049308,0.0031844,0.0014648,-0.00021433,99.991,1584.8,ARMED
0.06,-30,-5.4227e-08,0.0006602,4.4703e-06,-6.9669e-06,0.059027,0.059027,0.0038963,0.0016442,-0.00020895,99.99,1643.3,ARMED
0.0625,-30,-7.7419e-08,0.00083138,5.4449e-06,-9.2766e-06,0.068475,0.068475,0.0046622,0.0018082,-0.00018706,99.99,1630.3,ARMED
0.065,-30,-1.0781e-07,0.0010297,6.5616e-06,-1.2156e-05,0.07934,0.07934,0.0054728,0.0019804,-0.00014983,99.989,1698.3,ARMED
0.0675,-30,-1.4667e-07,0.0012555,7.7881e-06,-1.5545e-05,0.09031,0.09031,0.006324,0.0021503,-0.00011992,99.988,1703.4,ARMED
0.07,-30,-1.957e-07,0.0015121,9.1713e-06,-1.9613e-05,0.10265,0.10265,0.0072322,0.0023271,-9.7184e-05,99.987,1769.1,ARMED
0.0725,-30,-2.5671e-07,0.0018023,1.0713e-05,-2.4403e-05,0.11608,0.11608,0.0081232,0.0025302,-8.0641e-05,99.986,1821.4,ARMED
0.075,-30,-3.3095e-07,0.0021246,1.2362e-05,-2.9697e-05,0.1289,0.1289,0.0089865,0.0027412,-4.077e-05,99.985,1792.5,ARMED
0.0775,-30,-4.1987e-07,0.0024791,1.4152e-05,-3.5566e-05,0.14181,0.14181,0.0098177,0.002963,3.0565e-10,99.984,1796.2,ARMED
0.08,-30,-5.247e-07,0.0028652,1.6073e-05,-4.1933e-05,0.15445,0.15445,0.010613,0.0031775,1.6841e-05,99.984,1783.5,ARMED
0.0825,-30,-6.4696e-07,0.0032841,1.816e-05,-4.8903e-05,0.16756,0.16756,0.011368,0.003436,2.0944e-05,99.983,1806.2,ARMED
0.085,-30,-7.8756e-07,0.0037342,2.0378e-05,-5.6242e-05,0.18003,0.18003,0.012101,0.0037137,4.1281e-05,99.982,1775.5,ARMED
0.0875,-30,-9.4747e-07,0.0042143,2.2747e-05,-6.3961e-05,0.19206,0.19206,0.012848,0.0040105,4.5922e-05,99.981,1754.3,ARMED
0.09,-30,-1.1283e-06,0.0047264,2.5358e-05,-7.2324e-05,0.20484,0.20484,0.013606,0.0043646,4.2906e-05,99.98,1790.2,ARMED
0.0925,-30,-1.3315e-06,0.0052717,2.8236e-05,-8.1297e-05,0.21811,0.21811,0.01441,0.004719,4.0042e-05,99.979,1813.8,ARMED
0.095,-30,-1.5589e-06,0.0058516,3.1395e-05,-9.0945e-05,0.23195,0.23195,0.015284,0.0050441,2.7133e-05,99.978,1841.3,ARMED
0.0975,-30,-1.8123e-06,0.0064677,3.4829e-05,-0.00010135,0.24644,0.24644,0.016249,0.0053123,1.1636e-05,99.978,1872.1,ARMED
0.1,-30,-2.0937e-06,0.0071214,3.8496e-05,-0.00011257,0.26147,0.26147,0.017342,0.0054822,-1.4326e-05,99.977,1898.6,ARMED
0.1025,-30,-2.4049e-06,0.0078122,4.2265e-05,-0.00012449,0.27635,0.27635,0.018523,0.0055694,-7.1706e-05,99.976,1891,ARMED
0.105,-30,-2.748e-06,0.0085405,4.61e-05,-0.00013724,0.29129,0.29129,0.019826,0.0055638,-0.00014186,99.975,1893.8,ARMED
0.1075,-30,-3.1251e-06,0.0093057,4.9918e-05,-0.00015085,0.30608,0.30608,0.021221,0.0054772,-0.00020073,99.974,1887.1,ARMED
0.11,-30,-3.5384e-06,0.010107,5.3647e-05,-0.0001653,0.32058,0.32058,0.022669,0.0053119,-0.00027333,99.973,1872.6,ARMED
0.1125,-30,-3.99e-06,0.010944,5.7245e-05,-0.00018065,0.33488,0.33488,0.024161,0.0050947,-0.00033546,99.972,1863.4,ARMED
0.115,-30,-4.4832e-06,0.011819,6.0756e-05,-0.0001973,0.34985,0.34985,0.025625,0.0048338,-0.00039541,99.971,1895.2,ARMED
0.1175,-30,-5.0206e-06,0.012731,6.4079e-05,-0.00021492,0.36473,0.36473,0.027009,0.0045155,-0.000432,99.97,1891.3,ARMED
0.12,-30,-5.6034e-06,0.013678,6.7126e-05,-0.00023315,0.37887,0.37887,0.028344,0.0041662,-0.00047492,99.969,1855.7,ARMED
0.1225,-30,-6.2336e-06,0.01466,6.991e-05,-0.00025209,0.39265,0.39265,0.029644,0.0038023,-0.00049751,99.968,1838.3,ARMED
0.125,-30,-6.9131e-06,0.015675,7.2436e-05,-0.00027179,0.40621,0.40621,0.030925,0.0034265,-0.00052667,99.967,1827.7,ARMED
0.1275,-30,-7.6436e-06,0.016724,7.4698e-05,-0.00029221,0.41952,0.41952,0.032126,0.0029977,-0.0005389,99.967,1816,ARMED
0.13,-30,-8.4273e-06,0.017806,7.6681e-05,-0.00031346,0.43291,0.43291,0.033251,0.0025205,-0.00055598,99.966,1819.8,ARMED
0.1325,-30,-9.2664e-06,0.018923,7.8362e-05,-0.00033565,0.44663,0.44663,0.034368,0.0020288,-0.00056427,99.965,1835.5,ARMED
0.135,-30,-1.0162e-05,0.020072,7.9692e-05,-0.00035819,0.45968,0.45968,0.035508,0.0015051,-0.00053594,99.964,1803.5,ARMED
0.1375,-30,-1.1115e-05,0.021253,8.0666e-05,-0.00038119,0.47229,0.47229,0.036673,0.00098925,-0.0005004,99.963,1782,ARMED
0.14,-30,-1.2129e-05,0.022468,8.1326e-05,-0.00040569,0.48604,0.48604,0.037893,0.00047659,-0.00045555,99.962,1837,ARMED
0.1425,-30,-1.3206e-05,0.023716,8.1639e-05,-0.00043062,0.49922,0.49922,0.039188,-4.4184e-05,-0.00043186,99.961,1809.6,ARMED
0.145,-30,-1.4348e-05,0.024999,8.1608e-05,-0.00045694,0.51319,0.51319,0.040559,-0.00054044,-0.00042174,99.96,1847.4,ARMED
0.1475,-30,-1.5559e-05,0.026318,8.1239e-05,-0.00048456,0.52769,0.52769,0.041974,-0.0010128,-0.00041174,99.96,1873.3,ARMED
0.15,-30,-1.6841e-05,0.027672,8.056e-05,-0.00051266,0.54154,0.54154,0.043433,-0.0014753,-0.00037251,99.959,1841.8,ARMED
0.1525,-30,-1.8195e-05,0.02906,7.9577e-05,-0.00054159,0.55518,0.55518,0.044902,-0.0019214,-0.00032952,99.958,1831.6,ARMED
0.155,-30,-1.9626e-05,0.030485,7.8257e-05,-0.00057241,0.56999,0.56999,0.046343,-0.0023609,-0.0002834,99.957,1888,ARMED
0.1575,-30,-2.1138e-05,0.031949,7.6596e-05,-0.00060498,0.58574,0.58574,0.047733,-0.0027982,-0.00022984,99.956,1933.2,ARMED
0.16,-30,-2.2733e-05,0.033451,7.4663e-05,-0.00063794,0.6008,0.6008,0.049084,-0.0032342,-0.0001992,99.955,1899.5,ARMED
0.1625,-30,-2.4411e-05,0.034989,7.2467e-05,-0.00067124,0.61515,0.61515,0.050407,-0.0036851,-0.00016117,99.954,1866.1,ARMED
0.165,-30,-2.6175e-05,0.036563,6.9955e-05,-0.00070559,0.62968,0.62968,0.051687,-0.0041568,-9.8115e-05,99.953,1874.3,ARMED
0.1675,-30,-2.8026e-05,0.038172,6.7169e-05,-0.00074021,0.64354,0.64354,0.052975,-0.004631,-4.0904e-05,99.952,1842.8,ARMED
0.17,-30,-2.9967e-05,0.039818,6.3988e-05,-0.00077659,0.65837,0.65837,0.054236,-0.0051161,1.5551e-05,99.951,1888.9,ARMED
0.1725,-30,-3.2002e-05,0.041501,6.0471e-05,-0.00081385,0.67322,0.67322,0.055453,-0.0055776,5.2992e-05,99.95,1890.1,ARMED
0.175,-30,-3.4132e-05,0.043221,5.6632e-05,-0.00085201,0.68813,0.68813,0.056568,-0.0060104,9.091e-05,99.949,1892.8,ARMED
0.1775,-30,-3.6361e-05,0.044981,5.2405e-05,-0.00089177,0.70389,0.7039,0.057567,-0.006407,0.00012374,99.948,1933.7,ARMED
0.18,-30,-3.8691e-05,0.04678,4.7928e-05,-0.00093198,0.7194,0.7194,0.058438,-0.0067329,0.00017248,99.948,1921.5,ARMED
0.1825,-30,-4.1126e-05,0.048619,4.3124e-05,-0.00097366,0.73575,0.73575,0.059212,-0.0070164,0.00023864,99.947,1962,ARMED
0.185,-30,-4.3664e-05,0.050498,3.8164e-05,-0.0010155,0.75173,0.75173,0.059838,-0.0072416,0.00029859,99.946,1944.1,ARMED
0.1875,-30,-4.6307e-05,0.052416,3.3127e-05,-0.0010571,0.76706,0.76706,0.060362,-0.0074086,0.00038123,99.945,1912.9,ARMED
0.19,-30,-4.9053e-05,0.05437,2.8059e-05,-0.0010984,0.78172,0.78172,0.060805,-0.0075535,0.0004576,99.944,1881.3,ARMED
0.1925,-30,-5.1901e-05,0.05636,2.2979e-05,-0.0011393,0.79572,0.79572,0.061111,-0.0076627,0.00055743,99.943,1849.3,ARMED
0.195,-30,-5.4852e-05,0.058384,1.7843e-05,-0.0011802,0.8096,0.8096,0.061288,-0.0077207,0.00065668,99.942,1843.6,ARMED
0.1975,-30,-5.7905e-05,0.060442,1.2661e-05,-0.0012213,0.82353,0.82354,0.0613,-0.0077506,0.00073814,99.941,1846,ARMED
0.2,-30,-6.106e-05,0.062535,7.5303e-06,-0.0012619,0.83694,0.83694,0.061123,-0.0077287,0.00083127,99.94,1820.6,ARMED
0.2025,-30,-6.4318e-05,0.064662,2.3151e-06,-0.0013031,0.85107,0.85107,0.060831,-0.0076587,0.00094316,99.939,1856,ARMED
0.205,-30,-6.768e-05,0.066827,-2.9611e-06,-0.001345,0.86602,0.86602,0.060403,-0.007528,0.0010663,99.938,1894.9,ARMED
0.2075,-30,-7.1149e-05,0.069032,-8.2638e-06,-0.0013876,0.88186,0.88186,0.05983,-0.0073666,0.0011977,99.937,1937.5,ARMED
0.21,-30,-7.4726e-05,0.071279,-1.3564e-05,-0.0014306,0.89856,0.89856,0.059081,-0.0071653,0.0013333,99.936,1979.3,ARMED
0.2125,-30,-7.841e-05,0.073568,-1.8796e-05,-0.0014737,0.91588,0.91588,0.058189,-0.0068928,0.0014789,99.935,2008.6,ARMED
0.215,-30,-8.2201e-05,0.075902,-2.3848e-05,-0.0015164,0.93335,0.93335,0.057159,-0.0065778,0.0016211,99.934,2016.1,ARMED
0.2175,-30,-8.6097e-05,0.078279,-2.8679e-05,-0.0015583,0.95092,0.95092,0.055956,-0.0062487,0.0017749,99.933,2020.6,ARMED
0.22,-30,-9.0096e-05,0.080701,-3.331e-05,-0.0015998,0.96886,0.96886,0.054614,-0.0059107,0.0019502,99.932,2038.7,ARMED
0.2225,-30,-9.4198e-05,0.083169,-3.7718e-05,-0.0016405,0.98708,0.98708,0.05312,-0.0055472,0.002134,99.931,2052.1,ARMED
0.225,-30,-9.8399e-05,0.085683,-4.1882e-05,-0.0016804,1.0056,1.0056,0.051539,-0.005138,0.002317,99.93,2065.5,ARMED
0.2275,-30,-0.0001027,0.088245,-4.5815e-05,-0.0017198,1.0249,1.0249,0.049833,-0.004699,0.0024992,99.929,2106.6,ARMED
0.23,-30,-0.00010709,0.090856,-4.9434e-05,-0.0017582,1.0445,1.0445,0.047972,-0.0042683,0.0026893,99.928,2119.3,ARMED
0.2325,-30,-0.00011158,0.093514,-5.2633e-05,-0.0017942,1.063,1.063,0.046066,-0.0037983,0.0028615,99.927,2062.7,ARMED
0.235,-30,-0.00011615,0.096215,-5.542e-05,-0.001828,1.0805,1.0805,0.044128,-0.0032977,0.0030464,99.926,2020,ARMED
0.2375,-30,-0.0001208,0.098963,-5.7899e-05,-0.0018611,1.0991,1.0991,0.042161,-0.0027651,0.0032436,99.925,2070,ARMED
0.24,-30,-0.00012553,0.10176,-5.9998e-05,-0.0018931,1.1181,1.1181,0.040222,-0.0021654,0.0034481,99.924,2090,ARMED
0.2425,-30,-0.00013034,0.1046,-6.1652e-05,-0.0019239,1.1374,1.1374,0.038322,-0.0014971,0.0036702,99.923,2105.2,ARMED
0.245,-30,-0.00013523,0.10749,-6.2797e-05,-0.0019532,1.1568,1.1568,0.036405,-0.00078354,0.0038974,99.922,2107.9,ARMED
0.2475,-30,-0.00014018,0.11043,-6.3392e-05,-0.001981,1.176,1.176,0.034495,2.822e-05,0.0041442,99.92,2099,ARMED
0.25,-30,-0.0001452,0.11342,-6.3367e-05,-0.0020075,1.1956,1.1956,0.032601,0.00088384,0.0044044,99.919,2116.7,ARMED
0.2525,-30,-0.00015028,0.11646,-6.2677e-05,-0.0020328,1.2155,1.2155,0.03067,0.0017834,0.004685,99.918,2135.9,ARMED
0.255,-30,-0.00015542,0.11955,-6.1293e-05,-0.0020565,1.2354,1.2354,0.028685,0.0026964,0.004971,99.917,2129.9,ARMED
0.2575,-30,-0.00016062,0.12269,-5.9174e-05,-0.002079,1.2558,1.2558,0.02664,0.0036187,0.0052678,99.916,2158,ARMED
0.26,-30,-0.00016587,0.12588,-5.6293e-05,-0.0021001,1.2768,1.2768,0.024468,0.0045641,0.0055727,99.915,2186.9,ARMED
0.2625,-30,-0.00017117,0.12913,-5.2664e-05,-0.0021195,1.2978,1.2978,0.022223,0.0055071,0.0058961,99.914,2185,ARMED
0.265,-30,-0.00017651,0.13242,-4.8299e-05,-0.002137,1.3186,1.3186,0.019886,0.0064308,0.0062228,99.912,2178.4,ARMED
0.2675,-30,-0.00018189,0.13577,-4.3196e-05,-0.0021528,1.3395,1.3395,0.017466,0.0073592,0.0065647,99.911,2181.2,ARMED
0.27,-30,-0.00018731,0.13917,-3.7273e-05,-0.0021668,1.3611,1.3611,0.014983,0.0082894,0.006924,99.91,2212.4,ARMED
0.2725,-30,-0.00019276,0.14263,-3.0506e-05,-0.0021789,1.3833,1.3833,0.012455,0.0092245,0.0073022,99.909,2244.2,ARMED
0.275,-30,-0.00019823,0.14614,-2.3148e-05,-0.0021888,1.4044,1.4044,0.0099017,0.010171,0.007668,99.908,2193.2,ARMED
0.2775,-30,-0.00020372,0.14971,-1.4973e-05,-0.0021967,1.4259,1.4259,0.0073352,0.011125,0.0080139,99.907,2210.1,ARMED
0.28,-30,-0.00020923,0.15332,-6.2316e-06,-0.0022024,1.4464,1.4464,0.0047368,0.012105,0.0083704,99.905,2160.6,ARMED
0.2825,-30,-0.00021474,0.15699,3.0777e-06,-0.002206,1.4659,1.4659,0.0020796,0.013104,0.0087673,99.904,2114.9,ARMED
0.285,-30,-0.00022026,0.1607,1.3085e-05,-0.0022076,1.4851,1.4851,-0.00061331,0.014149,0.0091837,99.903,2100.4,ARMED
0.2875,-30,-0.00022578,0.16446,2.3671e-05,-0.002207,1.5034,1.5034,-0.0033432,0.015211,0.0095905,99.902,2057.8,ARMED
0.29,-30,-0.00023129,0.16826,3.4826e-05,-0.0022045,1.5209,1.5209,-0.0061093,0.016284,0.010018,99.901,2016.9,ARMED
0.2925,-30,-0.00023679,0.17211,4.6608e-05,-0.0022001,1.5378,1.5378,-0.0088648,0.017382,0.01044,99.9,1990.1,ARMED
0.295,-30,-0.00024227,0.17599,5.8974e-05,-0.0021937,1.554,1.554,-0.011581,0.018471,0.01088,99.899,1956.9,ARMED
0.2975,-30,-0.00024774,0.17992,7.2321e-05,-0.0021853,1.5708,1.5708,-0.014271,0.019523,0.011334,99.898,1987.8,ARMED
0.3,-30,-0.00025317,0.18389,8.6601e-05,-0.0021748,1.5882,1.5882,-0.01693,0.020532,0.011791,99.897,2012.2,ARMED
0.3025,-30,-0.00025858,0.1879,0.00010194,-0.002162,1.6065,1.6065,-0.01953,0.021491,0.012251,99.896,2055.5,ARMED
0.305,-30,-0.00026395,0.19196,0.00011768,-0.0021477,1.6239,1.6239,-0.022067,0.022393,0.012686,99.895,2014.3,ARMED
0.3075,-30,-0.00026928,0.19607,0.00013375,-0.0021318,1.6405,1.6405,-0.02458,0.023257,0.013125,99.894,1975.5,ARMED
0.31,-30,-0.00027456,0.20021,0.00015059,-0.0021139,1.6574,1.6574,-0.027055,0.02408,0.013557,99.893,1992.1,ARMED
0.3125,-30,-0.0002798,0.20439,0.00016791,-0.0020944,1.674,1.674,-0.029559,0.024862,0.014004,99.892,1978.2,ARMED
0.315,-30,-0.00028498,0.20862,0.00018589,-0.0020729,1.691,1.691,-0.032169,0.025623,0.014475,99.891,1991.1,ARMED
0.3175,-30,-0.0002901,0.21289,0.00020484,-0.002049,1.7088,1.7088,-0.034883,0.026344,0.01497,99.89,2035.2,ARMED
0.32,-30,-0.00029516,0.21721,0.00022424,-0.0020233,1.7264,1.7264,-0.037788,0.027021,0.015505,99.889,2025.6,ARMED
0.3225,-30,-0.00030015,0.22157,0.00024375,-0.0019959,1.7433,1.7433,-0.040824,0.027661,0.016047,99.888,1987.8,ARMED
0.325,-30,-0.00030507,0.22597,0.00026402,-0.0019659,1.7607,1.7607,-0.044036,0.028269,0.01659,99.887,2016.2,ARMED
0.3275,-30,-0.0003099,0.23041,0.00028443,-0.001934,1.7776,1.7776,-0.047336,0.028854,0.017158,99.886,1987.3,ARMED
0.33,-30,-0.00031465,0.2349,0.0003053,-0.0018997,1.7945,1.7945,-0.050748,0.029413,0.017767,99.885,1991.5,ARMED
0.3325,-30,-0.00031931,0.23943,0.00032646,-0.0018631,1.8112,1.8112,-0.054185,0.029937,0.018393,99.884,1980.8,ARMED
0.335,-30,-0.00032387,0.244,0.00034759,-0.0018247,1.8271,1.8271,-0.057657,0.03035,0.019014,99.883,1943,ARMED
0.3375,-30,-0.00032833,0.2486,0.00036856,-0.0017848,1.8421,1.8421,-0.061137,0.030632,0.019656,99.882,1902.2,ARMED
0.34,-30,-0.00033269,0.25324,0.00038936,-0.0017432,1.8565,1.8565,-0.06457,0.030782,0.02029,99.881,1869.7,ARMED
0.3425,-30,-0.00033694,0.25792,0.00041002,-0.0016997,1.8704,1.8704,-0.067948,0.030788,0.020942,99.88,1848.2,ARMED
0.345,-30,-0.00034107,0.26263,0.00043124,-0.0016528,1.8854,1.8854,-0.071206,0.030676,0.021611,99.879,1898.2,ARMED
0.3475,-30,-0.00034508,0.26738,0.00045276,-0.0016027,1.9011,1.9011,-0.074357,0.030442,0.022289,99.878,1932.5,ARMED
0.35,-30,-0.00034895,0.27218,0.00047453,-0.0015494,1.9176,1.9176,-0.077478,0.030126,0.022976,99.877,1969.6,ARMED
0.3525,-30,-0.00035269,0.27701,0.00049604,-0.0014939,1.934,1.934,-0.080438,0.029696,0.023684,99.876,1967.6,ARMED
0.355,-30,-0.00035628,0.28189,0.00051704,-0.0014368,1.95,1.95,-0.083249,0.029166,0.024386,99.876,1948.1,ARMED
0.3575,-30,-0.00035973,0.2868,0.00053726,-0.0013789,1.9652,1.9652,-0.085902,0.028539,0.025111,99.875,1910.5,ARMED
0.36,-30,-0.00036303,0.29175,0.00055671,-0.0013202,1.9798,1.9798,-0.088371,0.027812,0.025827,99.874,1878.9,ARMED
0.3625,-30,-0.00036618,0.29674,0.00057571,-0.0012596,1.9944,1.9944,-0.090648,0.026996,0.026553,99.873,1883.2,ARMED
0.365,-30,-0.00036917,0.30176,0.0005945,-0.0011963,2.0098,2.0098,-0.092728,0.026103,0.027282,99.872,1919.2,ARMED
0.3675,-30,-0.000372,0.30682,0.00061241,-0.0011325,2.0246,2.0246,-0.094611,0.025119,0.028039,99.871,1891.8,ARMED
0.37,-30,-0.00037467,0.31192,0.00062944,-0.0010681,2.039,2.039,-0.096312,0.024052,0.028796,99.87,1870.4,ARMED
0.3725,-30,-0.00037717,0.31705,0.00064592,-0.0010019,2.0538,2.0538,-0.09794,0.022923,0.029562,99.869,1890.4,ARMED
0.375,-30,-0.00037951,0.32223,0.00066159,-0.0009346,2.0685,2.0685,-0.099492,0.021723,0.030358,99.868,1887.1,ARMED
0.3775,-30,-0.00038168,0.32743,0.00067616,-0.00086757,2.0825,2.0825,-0.10099,0.020438,0.031152,99.867,1851.9,ARMED
0.38,-30,-0.00038368,0.33267,0.00068965,-0.00080057,2.0959,2.0959,-0.10249,0.019081,0.031975,99.866,1823.6,ARMED
0.3825,-30,-0.00038551,0.33794,0.00070202,-0.00073376,2.1087,2.1087,-0.10398,0.017635,0.032798,99.865,1791.8,ARMED
0.385,-30,-0.00038717,0.34325,0.0007137,-0.0006645,2.1222,2.1222,-0.1055,0.01612,0.033625,99.865,1831.1,ARMED
0.3875,-30,-0.00038866,0.34859,0.00072447,-0.00059352,2.1362,2.1362,-0.10703,0.014557,0.034471,99.864,1849.6,ARMED
0.39,-30,-0.00038996,0.35397,0.00073424,-0.00052118,2.1503,2.1503,-0.10857,0.012967,0.035351,99.863,1858,ARMED
0.3925,-30,-0.00039108,0.35938,0.00074305,-0.00044678,2.165,2.165,-0.1101,0.011356,0.036251,99.862,1884.1,ARMED
0.395,-30,-0.00039201,0.36483,0.00075076,-0.0003713,2.1796,2.1796,-0.11165,0.0097017,0.037154,99.861,1884.8,ARMED
0.3975,-30,-0.00039274,0.37031,0.00075737,-0.0002943,2.1945,2.1945,-0.11324,0.0079923,0.038074,99.86,1896.3,ARMED
0.4,-30,-0.00039328,0.37584,0.00076285,-0.00021546,2.2098,2.2098,-0.11484,0.0062488,0.038997,99.859,1914.3,ARMED
0.4025,-30,-0.00039362,0.3814,0.00076715,-0.00013494,2.2254,2.2254,-0.11648,0.0044656,0.039939,99.858,1928,ARMED
0.405,-30,-0.00039375,0.387,0.00077018,-5.3666e-05,2.2408,2.2408,-0.11812,0.0026733,0.040877,99.857,1918.9,ARMED
0.4075,-30,-0.00039368,0.39264,0.00077195,2.8477e-05,2.256,2.256,-0.11976,0.00087966,0.041832,99.856,1912.5,ARMED
0.41,-30,-0.0003934,0.39832,0.00077248,0.00011281,2.2718,2.2718,-0.12142,-0.00095228,0.042804,99.855,1936.7,ARMED
0.4125,-30,-0.0003929,0.40404,0.00077172,0.0001982,2.2875,2.2875,-0.12301,-0.0028073,0.043773,99.854,1934.2,ARMED
0.415,-30,-0.00039219,0.4098,0.00076963,0.00028565,2.3036,2.3036,-0.12454,-0.0047104,0.044748,99.853,1955.6,ARMED
0.4175,-30,-0.00039125,0.4156,0.00076614,0.0003751,2.3201,2.3201,-0.12603,-0.0066927,0.045725,99.852,1975.6,ARMED
0.42,-30,-0.00039009,0.42144,0.00076119,0.00046648,2.3371,2.3371,-0.12747,-0.00873,0.046715,99.851,1994.4,ARMED
0.4225,-30,-0.00038869,0.42733,0.00075473,0.00055926,2.3542,2.3542,-0.12886,-0.010828,0.047701,99.85,2002.4,ARMED
0.425,-30,-0.00038706,0.43326,0.00074677,0.00065266,2.3711,2.3711,-0.13023,-0.012977,0.048706,99.849,1993.9,ARMED
0.4275,-30,-0.00038519,0.43923,0.0007372,0.00074756,2.3883,2.3883,-0.13156,-0.015179,0.049717,99.848,2004.9,ARMED
0.43,-30,-0.00038308,0.44524,0.00072596,0.00084392,2.4057,2.4057,-0.13284,-0.017418,0.050721,99.847,2015.3,ARMED
0.4325,-30,-0.00038072,0.4513,0.00071305,0.00094147,2.4231,2.4231,-0.1341,-0.019679,0.051732,99.846,2020.5,ARMED
0.435,-30,-0.00037813,0.4574,0.00069875,0.001038,2.4398,2.4398,-0.13535,-0.021967,0.05278,99.845,1981.6,ARMED
0.4375,-30,-0.00037529,0.46354,0.00068282,0.0011354,2.4564,2.4564,-0.13655,-0.024284,0.053842,99.844,1979.8,ARMED
0.44,-30,-0.00037221,0.46972,0.00066534,0.001233,2.4728,2.4728,-0.13776,-0.026636,0.054941,99.843,1966,ARMED
0.4425,-30,-0.00036888,0.47594,0.00064622,0.0013312,2.489,2.489,-0.13891,-0.029025,0.056056,99.842,1962.4,ARMED
0.445,-30,-0.0003653,0.48221,0.00062534,0.0014305,2.5054,2.5054,-0.14006,-0.031434,0.057177,99.841,1966.6,ARMED
0.4475,-30,-0.00036148,0.48851,0.00060269,0.0015307,2.5218,2.5218,-0.14121,-0.033869,0.058301,99.84,1970.6,ARMED
0.45,-30,-0.0003574,0.49486,0.00057838,0.0016315,2.5381,2.5381,-0.14233,-0.036304,0.05941,99.839,1963.7,ARMED
0.4525,-30,-0.00035307,0.50124,0.0005528,0.0017311,2.5536,2.5536,-0.14343,-0.038732,0.060533,99.838,1927.5,ARMED
0.455,-30,-0.0003485,0.50766,0.00052599,0.0018298,2.5685,2.5685,-0.14451,-0.041109,0.061643,99.837,1894.7,ARMED
